Node Path,Node Address,Access Level,Data Type
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/SessionDiagnosticsArray/SessionDiagnostics/PublishCount,n=1;s=Session_3274624047.SessionDiagnostics.PublishCount,currentRead,ServiceCounterDataType
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/SessionDiagnosticsArray/SessionDiagnostics/RepublishCount,n=1;s=Session_3274624047.SessionDiagnostics.RepublishCount,currentRead,ServiceCounterDataType
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/SessionDiagnosticsArray/SessionDiagnostics/TransferSubscriptionsCount,n=1;s=Session_3274624047.SessionDiagnostics.TransferSubscriptionsCount,currentRead,ServiceCounterDataType
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/SessionDiagnosticsArray/SessionDiagnostics/DeleteSubscriptionsCount,n=1;s=Session_3274624047.SessionDiagnostics.DeleteSubscriptionsCount,currentRead,ServiceCounterDataType
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/SessionDiagnosticsArray/SessionDiagnostics/AddNodesCount,n=1;s=Session_3274624047.SessionDiagnostics.AddNodesCount,currentRead,ServiceCounterDataType
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/SessionDiagnosticsArray/SessionDiagnostics/AddReferencesCount,n=1;s=Session_3274624047.SessionDiagnostics.AddReferencesCount,currentRead,ServiceCounterDataType
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/SessionDiagnosticsArray/SessionDiagnostics/DeleteNodesCount,n=1;s=Session_3274624047.SessionDiagnostics.DeleteNodesCount,currentRead,ServiceCounterDataType
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/SessionDiagnosticsArray/SessionDiagnostics/DeleteReferencesCount,n=1;s=Session_3274624047.SessionDiagnostics.DeleteReferencesCount,currentRead,ServiceCounterDataType
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/SessionDiagnosticsArray/SessionDiagnostics/BrowseCount,n=1;s=Session_3274624047.SessionDiagnostics.BrowseCount,currentRead,ServiceCounterDataType
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/SessionDiagnosticsArray/SessionDiagnostics/BrowseNextCount,n=1;s=Session_3274624047.SessionDiagnostics.BrowseNextCount,currentRead,ServiceCounterDataType
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/SessionDiagnosticsArray/SessionDiagnostics/TranslateBrowsePathsToNodeIdsCount,n=1;s=Session_3274624047.SessionDiagnostics.TranslateBrowsePathsToNodeIdsCount,currentRead,ServiceCounterDataType
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/SessionDiagnosticsArray/SessionDiagnostics/QueryFirstCount,n=1;s=Session_3274624047.SessionDiagnostics.QueryFirstCount,currentRead,ServiceCounterDataType
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/SessionDiagnosticsArray/SessionDiagnostics/QueryNextCount,n=1;s=Session_3274624047.SessionDiagnostics.QueryNextCount,currentRead,ServiceCounterDataType
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/SessionDiagnosticsArray/SessionDiagnostics/RegisterNodesCount,n=1;s=Session_3274624047.SessionDiagnostics.RegisterNodesCount,currentRead,ServiceCounterDataType
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/SessionDiagnosticsArray/SessionDiagnostics/UnregisterNodesCount,n=1;s=Session_3274624047.SessionDiagnostics.UnregisterNodesCount,currentRead,ServiceCounterDataType
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/SessionDiagnosticsArray/SessionDiagnostics,n=1;s=Session_3274624048.SessionDiagnostics,currentRead,SessionDiagnosticsDataType
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/SessionDiagnosticsArray/SessionDiagnostics/SessionId,n=1;s=Session_3274624048.SessionDiagnostics.SessionId,currentRead,NodeId
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/SessionDiagnosticsArray/SessionDiagnostics/SessionName,n=1;s=Session_3274624048.SessionDiagnostics.SessionName,currentRead,String
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/SessionDiagnosticsArray/SessionDiagnostics/ClientDescription,n=1;s=Session_3274624048.SessionDiagnostics.ClientDescription,currentRead,ApplicationDescription
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/SessionDiagnosticsArray/SessionDiagnostics/ServerUri,n=1;s=Session_3274624048.SessionDiagnostics.ServerUri,currentRead,String
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/SessionDiagnosticsArray/SessionDiagnostics/EndpointUrl,n=1;s=Session_3274624048.SessionDiagnostics.EndpointUrl,currentRead,String
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/SessionDiagnosticsArray/SessionDiagnostics/LocaleIds,n=1;s=Session_3274624048.SessionDiagnostics.LocaleIds,currentRead,LocaleId
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/SessionDiagnosticsArray/SessionDiagnostics/MaxResponseMessageSize,n=1;s=Session_3274624048.SessionDiagnostics.MaxResponseMessageSize,currentRead,UInt32
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/SessionDiagnosticsArray/SessionDiagnostics/ActualSessionTimeout,n=1;s=Session_3274624048.SessionDiagnostics.ActualSessionTimeout,currentRead,Duration
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/SessionDiagnosticsArray/SessionDiagnostics/ClientConnectionTime,n=1;s=Session_3274624048.SessionDiagnostics.ClientConnectionTime,currentRead,UtcTime
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/SessionDiagnosticsArray/SessionDiagnostics/ClientLastContactTime,n=1;s=Session_3274624048.SessionDiagnostics.ClientLastContactTime,currentRead,UtcTime
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/SessionDiagnosticsArray/SessionDiagnostics/CurrentSubscriptionsCount,n=1;s=Session_3274624048.SessionDiagnostics.CurrentSubscriptionsCount,currentRead,UInt32
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/SessionDiagnosticsArray/SessionDiagnostics/CurrentMonitoredItemsCount,n=1;s=Session_3274624048.SessionDiagnostics.CurrentMonitoredItemsCount,currentRead,UInt32
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/SessionDiagnosticsArray/SessionDiagnostics/CurrentPublishRequestsInQueue,n=1;s=Session_3274624048.SessionDiagnostics.CurrentPublishRequestsInQueue,currentRead,UInt32
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/SessionDiagnosticsArray/SessionDiagnostics/TotalRequestCount,n=1;s=Session_3274624048.SessionDiagnostics.TotalRequestCount,currentRead,ServiceCounterDataType
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/SessionDiagnosticsArray/SessionDiagnostics/UnauthorizedRequestCount,n=1;s=Session_3274624048.SessionDiagnostics.UnauthorizedRequestCount,currentRead,UInt32
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/SessionDiagnosticsArray/SessionDiagnostics/ReadCount,n=1;s=Session_3274624048.SessionDiagnostics.ReadCount,currentRead,ServiceCounterDataType
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/SessionDiagnosticsArray/SessionDiagnostics/HistoryReadCount,n=1;s=Session_3274624048.SessionDiagnostics.HistoryReadCount,currentRead,ServiceCounterDataType
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/SessionDiagnosticsArray/SessionDiagnostics/WriteCount,n=1;s=Session_3274624048.SessionDiagnostics.WriteCount,currentRead,ServiceCounterDataType
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/SessionDiagnosticsArray/SessionDiagnostics/HistoryUpdateCount,n=1;s=Session_3274624048.SessionDiagnostics.HistoryUpdateCount,currentRead,ServiceCounterDataType
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/SessionDiagnosticsArray/SessionDiagnostics/CallCount,n=1;s=Session_3274624048.SessionDiagnostics.CallCount,currentRead,ServiceCounterDataType
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/SessionDiagnosticsArray/SessionDiagnostics/CreateMonitoredItemsCount,n=1;s=Session_3274624048.SessionDiagnostics.CreateMonitoredItemsCount,currentRead,ServiceCounterDataType
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/SessionDiagnosticsArray/SessionDiagnostics/ModifyMonitoredItemsCount,n=1;s=Session_3274624048.SessionDiagnostics.ModifyMonitoredItemsCount,currentRead,ServiceCounterDataType
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/SessionDiagnosticsArray/SessionDiagnostics/SetMonitoringModeCount,n=1;s=Session_3274624048.SessionDiagnostics.SetMonitoringModeCount,currentRead,ServiceCounterDataType
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/SessionDiagnosticsArray/SessionDiagnostics/SetTriggeringCount,n=1;s=Session_3274624048.SessionDiagnostics.SetTriggeringCount,currentRead,ServiceCounterDataType
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/SessionDiagnosticsArray/SessionDiagnostics/DeleteMonitoredItemsCount,n=1;s=Session_3274624048.SessionDiagnostics.DeleteMonitoredItemsCount,currentRead,ServiceCounterDataType
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/SessionDiagnosticsArray/SessionDiagnostics/CreateSubscriptionCount,n=1;s=Session_3274624048.SessionDiagnostics.CreateSubscriptionCount,currentRead,ServiceCounterDataType
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/SessionDiagnosticsArray/SessionDiagnostics/ModifySubscriptionCount,n=1;s=Session_3274624048.SessionDiagnostics.ModifySubscriptionCount,currentRead,ServiceCounterDataType
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/SessionDiagnosticsArray/SessionDiagnostics/SetPublishingModeCount,n=1;s=Session_3274624048.SessionDiagnostics.SetPublishingModeCount,currentRead,ServiceCounterDataType
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/SessionDiagnosticsArray/SessionDiagnostics/PublishCount,n=1;s=Session_3274624048.SessionDiagnostics.PublishCount,currentRead,ServiceCounterDataType
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/SessionDiagnosticsArray/SessionDiagnostics/RepublishCount,n=1;s=Session_3274624048.SessionDiagnostics.RepublishCount,currentRead,ServiceCounterDataType
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/SessionDiagnosticsArray/SessionDiagnostics/TransferSubscriptionsCount,n=1;s=Session_3274624048.SessionDiagnostics.TransferSubscriptionsCount,currentRead,ServiceCounterDataType
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/SessionDiagnosticsArray/SessionDiagnostics/DeleteSubscriptionsCount,n=1;s=Session_3274624048.SessionDiagnostics.DeleteSubscriptionsCount,currentRead,ServiceCounterDataType
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/SessionDiagnosticsArray/SessionDiagnostics/AddNodesCount,n=1;s=Session_3274624048.SessionDiagnostics.AddNodesCount,currentRead,ServiceCounterDataType
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/SessionDiagnosticsArray/SessionDiagnostics/AddReferencesCount,n=1;s=Session_3274624048.SessionDiagnostics.AddReferencesCount,currentRead,ServiceCounterDataType
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/SessionDiagnosticsArray/SessionDiagnostics/DeleteNodesCount,n=1;s=Session_3274624048.SessionDiagnostics.DeleteNodesCount,currentRead,ServiceCounterDataType
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/SessionDiagnosticsArray/SessionDiagnostics/DeleteReferencesCount,n=1;s=Session_3274624048.SessionDiagnostics.DeleteReferencesCount,currentRead,ServiceCounterDataType
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/SessionDiagnosticsArray/SessionDiagnostics/BrowseCount,n=1;s=Session_3274624048.SessionDiagnostics.BrowseCount,currentRead,ServiceCounterDataType
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/SessionDiagnosticsArray/SessionDiagnostics/BrowseNextCount,n=1;s=Session_3274624048.SessionDiagnostics.BrowseNextCount,currentRead,ServiceCounterDataType
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/SessionDiagnosticsArray/SessionDiagnostics/TranslateBrowsePathsToNodeIdsCount,n=1;s=Session_3274624048.SessionDiagnostics.TranslateBrowsePathsToNodeIdsCount,currentRead,ServiceCounterDataType
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/SessionDiagnosticsArray/SessionDiagnostics/QueryFirstCount,n=1;s=Session_3274624048.SessionDiagnostics.QueryFirstCount,currentRead,ServiceCounterDataType
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/SessionDiagnosticsArray/SessionDiagnostics/QueryNextCount,n=1;s=Session_3274624048.SessionDiagnostics.QueryNextCount,currentRead,ServiceCounterDataType
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/SessionDiagnosticsArray/SessionDiagnostics/RegisterNodesCount,n=1;s=Session_3274624048.SessionDiagnostics.RegisterNodesCount,currentRead,ServiceCounterDataType
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/SessionDiagnosticsArray/SessionDiagnostics/UnregisterNodesCount,n=1;s=Session_3274624048.SessionDiagnostics.UnregisterNodesCount,currentRead,ServiceCounterDataType
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/urn:LAPTOP-VI4T7MK9:UnifiedAutomation:UaExpert,n=1;,,
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/urn:LAPTOP-VI4T7MK9:UnifiedAutomation:UaExpert/SessionDiagnostics,n=1;s=Session_3274624042.SessionDiagnostics,currentRead,SessionDiagnosticsDataType
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/urn:LAPTOP-VI4T7MK9:UnifiedAutomation:UaExpert/SessionDiagnostics/SessionId,n=1;s=Session_3274624042.SessionDiagnostics.SessionId,currentRead,NodeId
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/urn:LAPTOP-VI4T7MK9:UnifiedAutomation:UaExpert/SessionDiagnostics/SessionName,n=1;s=Session_3274624042.SessionDiagnostics.SessionName,currentRead,String
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/urn:LAPTOP-VI4T7MK9:UnifiedAutomation:UaExpert/SessionDiagnostics/ClientDescription,n=1;s=Session_3274624042.SessionDiagnostics.ClientDescription,currentRead,ApplicationDescription
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/urn:LAPTOP-VI4T7MK9:UnifiedAutomation:UaExpert/SessionDiagnostics/ServerUri,n=1;s=Session_3274624042.SessionDiagnostics.ServerUri,currentRead,String
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/urn:LAPTOP-VI4T7MK9:UnifiedAutomation:UaExpert/SessionDiagnostics/EndpointUrl,n=1;s=Session_3274624042.SessionDiagnostics.EndpointUrl,currentRead,String
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/urn:LAPTOP-VI4T7MK9:UnifiedAutomation:UaExpert/SessionDiagnostics/LocaleIds,n=1;s=Session_3274624042.SessionDiagnostics.LocaleIds,currentRead,LocaleId
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/urn:LAPTOP-VI4T7MK9:UnifiedAutomation:UaExpert/SessionDiagnostics/MaxResponseMessageSize,n=1;s=Session_3274624042.SessionDiagnostics.MaxResponseMessageSize,currentRead,UInt32
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/urn:LAPTOP-VI4T7MK9:UnifiedAutomation:UaExpert/SessionDiagnostics/ActualSessionTimeout,n=1;s=Session_3274624042.SessionDiagnostics.ActualSessionTimeout,currentRead,Duration
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/urn:LAPTOP-VI4T7MK9:UnifiedAutomation:UaExpert/SessionDiagnostics/ClientConnectionTime,n=1;s=Session_3274624042.SessionDiagnostics.ClientConnectionTime,currentRead,UtcTime
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/urn:LAPTOP-VI4T7MK9:UnifiedAutomation:UaExpert/SessionDiagnostics/ClientLastContactTime,n=1;s=Session_3274624042.SessionDiagnostics.ClientLastContactTime,currentRead,UtcTime
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/urn:LAPTOP-VI4T7MK9:UnifiedAutomation:UaExpert/SessionDiagnostics/CurrentSubscriptionsCount,n=1;s=Session_3274624042.SessionDiagnostics.CurrentSubscriptionsCount,currentRead,UInt32
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/urn:LAPTOP-VI4T7MK9:UnifiedAutomation:UaExpert/SessionDiagnostics/CurrentMonitoredItemsCount,n=1;s=Session_3274624042.SessionDiagnostics.CurrentMonitoredItemsCount,currentRead,UInt32
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/urn:LAPTOP-VI4T7MK9:UnifiedAutomation:UaExpert/SessionDiagnostics/CurrentPublishRequestsInQueue,n=1;s=Session_3274624042.SessionDiagnostics.CurrentPublishRequestsInQueue,currentRead,UInt32
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/urn:LAPTOP-VI4T7MK9:UnifiedAutomation:UaExpert/SessionDiagnostics/TotalRequestCount,n=1;s=Session_3274624042.SessionDiagnostics.TotalRequestCount,currentRead,ServiceCounterDataType
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/urn:LAPTOP-VI4T7MK9:UnifiedAutomation:UaExpert/SessionDiagnostics/UnauthorizedRequestCount,n=1;s=Session_3274624042.SessionDiagnostics.UnauthorizedRequestCount,currentRead,UInt32
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/urn:LAPTOP-VI4T7MK9:UnifiedAutomation:UaExpert/SessionDiagnostics/ReadCount,n=1;s=Session_3274624042.SessionDiagnostics.ReadCount,currentRead,ServiceCounterDataType
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/urn:LAPTOP-VI4T7MK9:UnifiedAutomation:UaExpert/SessionDiagnostics/HistoryReadCount,n=1;s=Session_3274624042.SessionDiagnostics.HistoryReadCount,currentRead,ServiceCounterDataType
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/urn:LAPTOP-VI4T7MK9:UnifiedAutomation:UaExpert/SessionDiagnostics/WriteCount,n=1;s=Session_3274624042.SessionDiagnostics.WriteCount,currentRead,ServiceCounterDataType
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/urn:LAPTOP-VI4T7MK9:UnifiedAutomation:UaExpert/SessionDiagnostics/HistoryUpdateCount,n=1;s=Session_3274624042.SessionDiagnostics.HistoryUpdateCount,currentRead,ServiceCounterDataType
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/urn:LAPTOP-VI4T7MK9:UnifiedAutomation:UaExpert/SessionDiagnostics/CallCount,n=1;s=Session_3274624042.SessionDiagnostics.CallCount,currentRead,ServiceCounterDataType
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/urn:LAPTOP-VI4T7MK9:UnifiedAutomation:UaExpert/SessionDiagnostics/CreateMonitoredItemsCount,n=1;s=Session_3274624042.SessionDiagnostics.CreateMonitoredItemsCount,currentRead,ServiceCounterDataType
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/urn:LAPTOP-VI4T7MK9:UnifiedAutomation:UaExpert/SessionDiagnostics/ModifyMonitoredItemsCount,n=1;s=Session_3274624042.SessionDiagnostics.ModifyMonitoredItemsCount,currentRead,ServiceCounterDataType
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/urn:LAPTOP-VI4T7MK9:UnifiedAutomation:UaExpert/SessionDiagnostics/SetMonitoringModeCount,n=1;s=Session_3274624042.SessionDiagnostics.SetMonitoringModeCount,currentRead,ServiceCounterDataType
/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/urn:LAPTOP-VI4T7MK9:UnifiedAutomation:UaExpert/SessionDiagnostics/SetTriggeringCount,n=1;s=Session_3274624042.SessionDiagnostics.SetTriggeringCount,currentRead,ServiceCounterDataType
